"","id","fem","edp","inv","inv_z","psu","psu_z","break_001","edc","ed0","ed1","ed2","ed3","ed4","break_002","edt"
"462",462,1,15,2.622000826,-0.374037355,541.8981047,0.994762063,NA,0.141595472718715,0,0,1,0,0,NA,0
"463",463,1,15,3.199357533,0.667077124,424.7086051,-0.804927945,NA,0.141595472718715,0,0,1,0,0,NA,0
"464",464,0,15,2.201263927,-1.132728696,438.3214343,-0.595874548,NA,0.141595472718715,0,0,1,0,0,NA,0
"465",465,0,12,2.792823732,-0.066002145,460.272435,-0.258771241,NA,-1.12387290323017,0,1,0,0,0,NA,0
"466",466,0,17,3.025943537,0.354369491,496.85369,0.303010613,NA,0.985241056684637,0,0,0,1,0,NA,1
"467",467,1,15,2.695292778,-0.241874427,546.0631861,1.05872488,NA,0.141595472718715,0,0,1,0,0,NA,0
"468",468,1,15,2.977926601,0.267783105,487.1249352,0.153605163,NA,0.141595472718715,0,0,1,0,0,NA,0
"469",469,1,17,2.517528145,-0.562427402,547.6276918,1.082751274,NA,0.985241056684637,0,0,0,1,0,NA,1
"470",470,1,12,1.99217948,-1.509758711,419.4394151,-0.885847449,NA,-1.12387290323017,0,1,0,0,0,NA,0
"471",471,0,15,2.12768337,-1.265412211,359.1399438,-1.811871767,NA,0.141595472718715,0,0,1,0,0,NA,0
"472",472,1,12,2.32546778,-0.908758759,438.3798027,-0.594978452,NA,-1.12387290323017,0,1,0,0,0,NA,0
"473",473,1,15,3.433134228,1.088633657,512.9938752,0.550877094,NA,0.141595472718715,0,0,1,0,0,NA,0
"474",474,1,12,1.905335128,-1.666360378,414.5041435,-0.961638868,NA,-1.12387290323017,0,1,0,0,0,NA,0
"475",475,1,15,3.313616655,0.873114407,506.2018318,0.446570903,NA,0.141595472718715,0,0,1,0,0,NA,0
"476",476,0,19,3.305753733,0.858935416,599.4216463,1.878155589,NA,1.82888664065056,0,0,0,0,1,NA,1
"477",477,1,15,2.503206976,-0.588251829,460.147176,-0.260694623,NA,0.141595472718715,0,0,1,0,0,NA,0
"478",478,1,17,3.709492989,1.586975455,540.3656731,0.971227765,NA,0.985241056684637,0,0,0,1,0,NA,1
"479",479,0,17,2.438942685,-0.704135954,538.4951128,0.942501605,NA,0.985241056684637,0,0,0,1,0,NA,1
"480",480,0,15,2.288890412,-0.974716842,443.3011442,-0.519400775,NA,0.141595472718715,0,0,1,0,0,NA,0
"481",481,0,15,3.225791591,0.714744389,496.5441664,0.298256963,NA,0.141595472718715,0,0,1,0,0,NA,0
"482",482,0,17,3.822256353,1.79031539,617.1072244,2.149755001,NA,0.985241056684637,0,0,0,1,0,NA,1
"483",483,1,17,3.120222583,0.524377584,431.8781265,-0.694825351,NA,0.985241056684637,0,0,0,1,0,NA,1
"484",484,1,19,3.853786199,1.847171545,560.2323706,1.276322484,NA,1.82888664065056,0,0,0,0,1,NA,1
"485",485,1,12,3.043283317,0.385637194,479.1724158,0.031477671,NA,-1.12387290323017,0,1,0,0,0,NA,0
"486",486,0,15,2.448368107,-0.68713969,452.3640786,-0.380220562,NA,0.141595472718715,0,0,1,0,0,NA,0
"487",487,0,10,2.285347536,-0.981105566,569.7664705,1.422738791,NA,-1.96751848719609,1,0,0,0,0,NA,0
"488",488,1,12,2.673968977,-0.280326217,533.1847232,0.860949874,NA,-1.12387290323017,0,1,0,0,0,NA,0
"489",489,0,15,2.472772165,-0.643133223,453.7509334,-0.358922273,NA,0.141595472718715,0,0,1,0,0,NA,0
"490",490,0,10,2.744837166,-0.152533501,445.8787527,-0.479816228,NA,-1.96751848719609,1,0,0,0,0,NA,0
"491",491,1,15,2.985662082,0.281732082,487.5645347,0.160356224,NA,0.141595472718715,0,0,1,0,0,NA,0
"492",492,0,15,3.403014183,1.034319758,581.6155152,1.604705811,NA,0.141595472718715,0,0,1,0,0,NA,0
"493",493,1,15,2.207071359,-1.122256517,443.3181288,-0.519140184,NA,0.141595472718715,0,0,1,0,0,NA,0
"494",494,1,17,2.800681076,-0.051833481,488.7189568,0.178084731,NA,0.985241056684637,0,0,0,1,0,NA,1
"495",495,0,12,2.766705193,-0.113100193,458.7881506,-0.281565517,NA,-1.12387290323017,0,1,0,0,0,NA,0
"496",496,1,17,2.565838556,-0.475311756,475.373127,-0.026868306,NA,0.985241056684637,0,0,0,1,0,NA,1
"497",497,1,12,2.265481381,-1.016928792,434.9708477,-0.647329807,NA,-1.12387290323017,0,1,0,0,0,NA,0
"498",498,0,17,2.494255525,-0.604393423,466.638478,-0.161007106,NA,0.985241056684637,0,0,0,1,0,NA,1
"499",499,0,17,3.613490775,1.413860321,455.2433235,-0.33600381,NA,0.985241056684637,0,0,0,1,0,NA,1
"500",500,0,19,2.780594733,-0.088053949,569.5774781,1.419835925,NA,1.82888664065056,0,0,0,0,1,NA,1
"501",501,1,15,3.276933109,0.806964993,504.117146,0.414556175,NA,0.141595472718715,0,0,1,0,0,NA,0
"502",502,0,15,2.596076188,-0.420785874,460.7581667,-0.25131157,NA,0.141595472718715,0,0,1,0,0,NA,0
"503",503,0,19,3.854271105,1.848045945,555.5932604,1.205079317,NA,1.82888664065056,0,0,0,0,1,NA,1
"504",504,1,15,2.794579185,-0.062836595,476.7055307,-0.006406559,NA,0.141595472718715,0,0,1,0,0,NA,0
"505",505,0,15,3.265293974,0.785976827,573.7890422,1.484513879,NA,0.141595472718715,0,0,1,0,0,NA,0
"506",506,1,17,3.191673034,0.653220177,510.9385744,0.519313216,NA,0.985241056684637,0,0,0,1,0,NA,1
"507",507,0,12,3.058028653,0.412226886,400.3437225,-1.179101825,NA,-1.12387290323017,0,1,0,0,0,NA,0
"508",508,1,10,2.203738087,-1.128267288,419.795366,-0.880380988,NA,-1.96751848719609,1,0,0,0,0,NA,0
"509",509,1,17,3.314159331,0.874092877,517.8993328,0.62621063,NA,0.985241056684637,0,0,0,1,0,NA,1
"510",510,0,12,2.823355431,-0.010946156,312.0075112,-2.535689116,NA,-1.12387290323017,0,1,0,0,0,NA,0
"511",511,1,12,1.929685516,-1.622450709,415.8879473,-0.940387905,NA,-1.12387290323017,0,1,0,0,0,NA,0
"512",512,1,15,3.324844733,0.89336133,506.8399087,0.456369668,NA,0.141595472718715,0,0,1,0,0,NA,0
"513",513,0,12,1.846016676,-1.773326039,331.4664755,-2.236856222,NA,-1.12387290323017,0,1,0,0,0,NA,0
"514",514,0,12,2.914084942,0.152661175,467.1635607,-0.152943328,NA,-1.12387290323017,0,1,0,0,0,NA,0
"515",515,0,12,2.211305604,-1.114621043,427.2254277,-0.766276956,NA,-1.12387290323017,0,1,0,0,0,NA,0
"516",516,1,17,3.689724251,1.551327705,464.2422436,-0.197806388,NA,0.985241056684637,0,0,0,1,0,NA,1
"517",517,1,15,3.131726949,0.545122802,495.8652418,0.287830651,NA,0.141595472718715,0,0,1,0,0,NA,0
"518",518,1,17,3.798029832,1.746629238,545.3971342,1.048496842,NA,0.985241056684637,0,0,0,1,0,NA,1
"519",519,1,15,2.710461086,-0.214522064,471.9251939,-0.079818584,NA,0.141595472718715,0,0,1,0,0,NA,0
"520",520,1,17,3.454581278,1.127307773,525.879346,0.748759866,NA,0.985241056684637,0,0,0,1,0,NA,1
"521",521,1,15,3.001998694,0.311191082,563.492931,1.326395154,NA,0.141595472718715,0,0,1,0,0,NA,0
"522",522,1,10,1.451113545,-2.485432386,377.0245959,-1.53721571,NA,-1.96751848719609,1,0,0,0,0,NA,0
"523",523,0,17,2.405681464,-0.764114201,461.6049078,-0.238308087,NA,0.985241056684637,0,0,0,1,0,NA,1
"524",524,0,12,2.643809758,-0.334710658,451.8041418,-0.388819575,NA,-1.12387290323017,0,1,0,0,0,NA,0
"525",525,0,15,2.806096736,-0.042067695,547.6933907,1.083760738,NA,0.141595472718715,0,0,1,0,0,NA,0
"526",526,1,15,2.441484432,-0.699552536,456.6395588,-0.314561605,NA,0.141595472718715,0,0,1,0,0,NA,0
"527",527,1,15,3.085703702,0.4621315,493.249785,0.247664988,NA,0.141595472718715,0,0,1,0,0,NA,0
"528",528,0,15,3.503635197,1.215763807,512.3336838,0.540738046,NA,0.141595472718715,0,0,1,0,0,NA,0
"529",529,1,15,2.664430808,-0.297525883,544.3093456,1.031790972,NA,0.141595472718715,0,0,1,0,0,NA,0
"530",530,1,15,2.879830137,0.090891458,631.550235,2.371557474,NA,0.141595472718715,0,0,1,0,0,NA,0
"531",531,0,12,3.027393018,0.356983453,473.6027387,-0.054056279,NA,-1.12387290323017,0,1,0,0,0,NA,0
"532",532,1,17,3.0745657,0.44204703,354.2834948,-1.886452675,NA,0.985241056684637,0,0,0,1,0,NA,1
"533",533,0,12,2.567261274,-0.472746402,447.4539708,-0.455625355,NA,-1.12387290323017,0,1,0,0,0,NA,0
"534",534,1,15,2.635900359,-0.348973483,467.6879806,-0.144889846,NA,0.141595472718715,0,0,1,0,0,NA,0
"535",535,1,15,2.428637586,-0.722718716,455.909478,-0.325773388,NA,0.141595472718715,0,0,1,0,0,NA,0
"536",536,1,17,3.22476236,0.71288842,587.819009,1.699973464,NA,0.985241056684637,0,0,0,1,0,NA,1
"537",537,0,12,2.713543529,-0.208963975,380.7670169,-1.479742885,NA,-1.12387290323017,0,1,0,0,0,NA,0
"538",538,1,12,2.563350408,-0.479798466,376.8983964,-1.539153695,NA,-1.12387290323017,0,1,0,0,0,NA,0
"539",539,1,17,2.812200502,-0.031061139,489.373593,0.188137993,NA,0.985241056684637,0,0,0,1,0,NA,1
"540",540,1,15,3.462850495,1.142219305,589.6826154,1.728592634,NA,0.141595472718715,0,0,1,0,0,NA,0
"541",541,1,19,3.036340583,0.373117745,513.7778678,0.562916994,NA,1.82888664065056,0,0,0,0,1,NA,1
"542",542,1,19,3.815785768,1.778647661,408.0728575,-1.060405016,NA,1.82888664065056,0,0,0,0,1,NA,1
"543",543,1,17,3.796311739,1.743531227,470.2995034,-0.104784638,NA,0.985241056684637,0,0,0,1,0,NA,1
"544",544,1,15,3.0458101,0.390193552,490.9826742,0.212848619,NA,0.141595472718715,0,0,1,0,0,NA,0
"545",545,0,12,2.702938976,-0.228086248,530.1643884,0.814565539,NA,-1.12387290323017,0,1,0,0,0,NA,0
"546",546,0,17,2.471829244,-0.644833624,315.3640107,-2.48414278,NA,0.985241056684637,0,0,0,1,0,NA,1
"547",547,0,17,3.418646046,1.062507868,669.1705252,2.949295759,NA,0.985241056684637,0,0,0,1,0,NA,1
"548",548,0,10,1.592162214,-2.231087208,455.3735658,-0.334003538,NA,-1.96751848719609,1,0,0,0,0,NA,0
"549",549,1,12,2.197378743,-1.139734745,431.100638,-0.706764936,NA,-1.12387290323017,0,1,0,0,0,NA,0
"550",550,0,15,2.342615601,-0.877837121,446.3542906,-0.472513556,NA,0.141595472718715,0,0,1,0,0,NA,0
"551",551,0,15,2.409119201,-0.75791508,375.133606,-1.566255808,NA,0.141595472718715,0,0,1,0,0,NA,0
"552",552,0,17,2.906095795,0.138254762,490.0428783,0.198416203,NA,0.985241056684637,0,0,0,1,0,NA,1
"553",553,1,12,2.133877222,-1.254243135,352.4919358,-1.91396594,NA,-1.12387290323017,0,1,0,0,0,NA,0
"554",554,1,17,3.800068244,1.750304699,470.5129602,-0.101506352,NA,0.985241056684637,0,0,0,1,0,NA,1
"555",555,1,15,2.477472271,-0.634657681,458.6847069,-0.283154279,NA,0.141595472718715,0,0,1,0,0,NA,0
"556",556,0,15,3.178040639,0.62863785,493.8305379,0.256583601,NA,0.141595472718715,0,0,1,0,0,NA,0
"557",557,1,19,3.73873838,1.639712095,553.6943254,1.175917387,NA,1.82888664065056,0,0,0,0,1,NA,1
"558",558,1,10,2.386873197,-0.79802984,355.2027348,-1.872336149,NA,-1.96751848719609,1,0,0,0,0,NA,0
"559",559,0,12,1.783769966,-1.885571957,402.92907,-1.139398336,NA,-1.12387290323017,0,1,0,0,0,NA,0
"560",560,0,15,3.17468714,0.622590482,493.6399528,0.253656834,NA,0.141595472718715,0,0,1,0,0,NA,0
"561",561,1,15,2.1952536,-1.143566728,442.6465436,-0.529453576,NA,0.141595472718715,0,0,1,0,0,NA,0
"562",562,0,15,2.616079625,-0.384715021,461.8949281,-0.233854398,NA,0.141595472718715,0,0,1,0,0,NA,0
"563",563,1,12,3.271070027,0.796392202,417.1172759,-0.921508789,NA,-1.12387290323017,0,1,0,0,0,NA,0
"564",564,0,17,2.424646977,-0.729914367,462.6827157,-0.221756384,NA,0.985241056684637,0,0,0,1,0,NA,1
"565",565,0,19,2.929983606,0.181330413,428.0670671,-0.753351748,NA,1.82888664065056,0,0,0,0,1,NA,1
"566",566,1,17,2.789842903,-0.071377523,488.1030271,0.168625742,NA,0.985241056684637,0,0,0,1,0,NA,1
"567",567,1,10,2.313980383,-0.929473519,426.0603113,-0.784169972,NA,-1.96751848719609,1,0,0,0,0,NA,0
"568",568,1,15,3.342904337,0.925927043,582.8662076,1.623912573,NA,0.141595472718715,0,0,1,0,0,NA,0
"569",569,0,10,1.759114327,-1.930031896,389.861261,-1.340081811,NA,-1.96751848719609,1,0,0,0,0,NA,0
"570",570,1,12,2.15160747,-1.222271204,503.4995241,0.405070961,NA,-1.12387290323017,0,1,0,0,0,NA,0
"571",571,1,12,3.240225992,0.740773022,490.3644514,0.203354478,NA,-1.12387290323017,0,1,0,0,0,NA,0
"572",572,1,19,4.172470657,2.421836853,578.3428207,1.554446578,NA,1.82888664065056,0,0,0,0,1,NA,1
"573",573,0,17,3.677154314,1.528661132,458.8612461,-0.280443072,NA,0.985241056684637,0,0,0,1,0,NA,1
"574",574,1,17,2.702472678,-0.228927195,483.1378843,0.092375509,NA,0.985241056684637,0,0,0,1,0,NA,1
"575",575,0,15,3.323784465,0.891449034,502.1129695,0.383777797,NA,0.141595472718715,0,0,1,0,0,NA,0
"576",576,0,15,3.432443453,1.087387681,508.2879356,0.478607178,NA,0.141595472718715,0,0,1,0,0,NA,0
"577",577,0,12,3.094973047,0.47884661,477.4432289,0.004922389,NA,-1.12387290323017,0,1,0,0,0,NA,0
"578",578,0,15,2.889034585,0.107489206,552.4066408,1.156141758,NA,0.141595472718715,0,0,1,0,0,NA,0
"579",579,1,12,1.992598336,-1.509003639,419.4632068,-0.885482371,NA,-1.12387290323017,0,1,0,0,0,NA,0
"580",580,1,15,2.410098812,-0.756148517,454.8559471,-0.341952503,NA,0.141595472718715,0,0,1,0,0,NA,0
"581",581,1,15,3.629254776,1.44228673,524.1391773,0.722035885,NA,0.141595472718715,0,0,1,0,0,NA,0
"582",582,1,15,3.109954979,0.505862772,494.6279727,0.268829733,NA,0.141595472718715,0,0,1,0,0,NA,0
"583",583,1,10,2.548507421,-0.506564021,439.3882183,-0.579492033,NA,-1.96751848719609,1,0,0,0,0,NA,0
"584",584,1,15,2.665223305,-0.296096802,469.3543831,-0.119299076,NA,0.141595472718715,0,0,1,0,0,NA,0
"585",585,0,17,3.392961265,1.01619184,517.7108832,0.623316169,NA,0.985241056684637,0,0,0,1,0,NA,1
"586",586,1,15,3.398089161,1.025438666,586.0022946,1.67207396,NA,0.141595472718715,0,0,1,0,0,NA,0
"587",587,1,15,2.436307303,-0.708888412,456.345336,-0.319079965,NA,0.141595472718715,0,0,1,0,0,NA,0
"588",588,1,12,2.439076802,-0.70389396,444.8360753,-0.495828509,NA,-1.12387290323017,0,1,0,0,0,NA,0
"589",589,1,17,2.876450184,0.084796816,493.0248347,0.244210482,NA,0.985241056684637,0,0,0,1,0,NA,1
"590",590,0,15,3.17992227,0.632030785,493.9374636,0.258225799,NA,0.141595472718715,0,0,1,0,0,NA,0
"591",591,1,12,2.343906107,-0.875509918,439.4276339,-0.578886509,NA,-1.12387290323017,0,1,0,0,0,NA,0
"592",592,0,15,2.49116331,-0.609969556,454.7960785,-0.342872024,NA,0.141595472718715,0,0,1,0,0,NA,0
"593",593,1,17,3.334282678,0.910380006,444.042911,-0.508009493,NA,0.985241056684637,0,0,0,1,0,NA,1
"594",594,0,12,2.862300298,0.059281088,464.2207112,-0.198137268,NA,-1.12387290323017,0,1,0,0,0,NA,0
"595",595,0,17,3.090626702,0.471009046,500.5295622,0.359461308,NA,0.985241056684637,0,0,0,1,0,NA,1
"596",596,0,12,3.048033955,0.394203931,399.7757314,-1.187824607,NA,-1.12387290323017,0,1,0,0,0,NA,0
"597",597,0,15,2.444069491,-0.694891274,452.1197866,-0.383972198,NA,0.141595472718715,0,0,1,0,0,NA,0
"598",598,0,12,1.97520602,-1.540366054,413.8081633,-0.972327113,NA,-1.12387290323017,0,1,0,0,0,NA,0
"599",599,1,15,2.28063089,-0.989610791,447.4984308,-0.454942524,NA,0.141595472718715,0,0,1,0,0,NA,0
"600",600,1,17,3.019649023,0.343018979,576.1626482,1.520965457,NA,0.985241056684637,0,0,0,1,0,NA,1
"601",601,1,17,2.546560853,-0.510074377,549.2775861,1.10808897,NA,0.985241056684637,0,0,0,1,0,NA,1
"602",602,1,15,2.814145366,-0.027554227,477.8174431,0.010669112,NA,0.141595472718715,0,0,1,0,0,NA,0
"603",603,0,19,3.882092175,1.898214102,557.1742993,1.229359746,NA,1.82888664065056,0,0,0,0,1,NA,1
"604",604,0,15,2.312384568,-0.932350993,594.6362981,1.804666758,NA,0.141595472718715,0,0,1,0,0,NA,0
"605",605,0,12,1.795297079,-1.86478579,403.5841412,-1.129338503,NA,-1.12387290323017,0,1,0,0,0,NA,0
"606",606,1,10,2.103590027,-1.308858514,414.1040734,-0.967782974,NA,-1.96751848719609,1,0,0,0,0,NA,0
"607",607,0,12,2.129734777,-1.261713147,422.5898501,-0.837466121,NA,-1.12387290323017,0,1,0,0,0,NA,0
"608",608,0,15,2.966464877,0.247115225,481.806932,0.071936257,NA,0.141595472718715,0,0,1,0,0,NA,0
"609",609,0,15,2.183395443,-1.164950013,437.3059846,-0.611468792,NA,0.141595472718715,0,0,1,0,0,NA,0
"610",610,1,15,2.637560813,-0.345979035,467.7823545,-0.143440753,NA,0.141595472718715,0,0,1,0,0,NA,0
"611",611,1,17,2.568309109,-0.470856875,475.5135193,-0.024712466,NA,0.985241056684637,0,0,0,1,0,NA,1
"612",612,1,10,2.903406788,0.133406058,534.5567433,0.882019937,NA,-1.96751848719609,1,0,0,0,0,NA,0
"613",613,0,17,3.246185054,0.751518607,434.3697619,-0.656561017,NA,0.985241056684637,0,0,0,1,0,NA,1
"614",614,1,15,3.365517624,0.966704249,584.1512917,1.64364779,NA,0.141595472718715,0,0,1,0,0,NA,0
"615",615,0,12,2.276498429,-0.997062683,505.9302515,0.4423998,NA,-1.12387290323017,0,1,0,0,0,NA,0
"616",616,0,17,3.151000836,0.579878092,503.9605434,0.412151009,NA,0.985241056684637,0,0,0,1,0,NA,1
"617",617,0,17,3.216587437,0.698147118,432.6877747,-0.682391286,NA,0.985241056684637,0,0,0,1,0,NA,1
"618",618,1,12,2.390692896,-0.791141987,517.0864708,0.613727331,NA,-1.12387290323017,0,1,0,0,0,NA,0
"619",619,1,17,2.664932694,-0.296620876,481.0045331,0.059613746,NA,0.985241056684637,0,0,0,1,0,NA,1
"620",620,1,12,2.325750329,-0.908249319,513.3958564,0.557050288,NA,-1.12387290323017,0,1,0,0,0,NA,0
"621",621,1,12,3.146394824,0.571572363,560.032124,1.273247123,NA,-1.12387290323017,0,1,0,0,0,NA,0
"622",622,0,12,2.720769613,-0.195933327,381.1776799,-1.473436594,NA,-1.12387290323017,0,1,0,0,0,NA,0
"623",623,0,17,2.742601106,-0.156565785,480.7516739,0.055730417,NA,0.985241056684637,0,0,0,1,0,NA,1
"624",624,0,15,2.799290174,-0.054341674,472.3065772,-0.073961727,NA,0.141595472718715,0,0,1,0,0,NA,0
"625",625,0,19,2.888411276,0.106365375,500.7045596,0.362148613,NA,1.82888664065056,0,0,0,0,1,NA,1
"626",626,0,15,2.504005252,-0.586812437,455.5258698,-0.331664473,NA,0.141595472718715,0,0,1,0,0,NA,0
"627",627,0,15,2.928269805,0.178240106,404.6363451,-1.113179564,NA,0.141595472718715,0,0,1,0,0,NA,0
"628",628,0,17,3.596629512,1.383455515,604.2851254,1.952844262,NA,0.985241056684637,0,0,0,1,0,NA,1
"629",629,1,19,3.280237252,0.812922895,527.6382363,0.775771677,NA,1.82888664065056,0,0,0,0,1,NA,1
"630",630,0,15,2.690533772,-0.250455767,466.1260859,-0.168875933,NA,0.141595472718715,0,0,1,0,0,NA,0
"631",631,1,17,3.754154878,1.66751194,542.9037677,1.010205388,NA,0.985241056684637,0,0,0,1,0,NA,1
"632",632,0,15,2.460714545,-0.664875925,378.0657189,-1.52122736,NA,0.141595472718715,0,0,1,0,0,NA,0
"633",633,0,12,2.972237979,0.257525474,395.4683411,-1.253973365,NA,-1.12387290323017,0,1,0,0,0,NA,0
"634",634,1,10,1.597904648,-2.220732212,385.3665678,-1.409107208,NA,-1.96751848719609,1,0,0,0,0,NA,0
"635",635,0,12,1.788921253,-1.87628293,403.2218117,-1.134902954,NA,-1.12387290323017,0,1,0,0,0,NA,0
"636",636,1,15,2.921429955,0.165905938,558.9142984,1.256080985,NA,0.141595472718715,0,0,1,0,0,NA,0
"637",637,1,12,2.149146335,-1.226709366,428.3596539,-0.74885869,NA,-1.12387290323017,0,1,0,0,0,NA,0
"638",638,1,15,2.809913978,-0.035184566,402.5769724,-1.14480567,NA,0.141595472718715,0,0,1,0,0,NA,0
"639",639,0,15,2.96248026,0.23992987,481.5804848,0.068458319,NA,0.141595472718715,0,0,1,0,0,NA,0
"640",640,1,12,2.386761738,-0.798231065,441.8630555,-0.541485488,NA,-1.12387290323017,0,1,0,0,0,NA,0
"641",641,0,15,2.334375788,-0.892695427,445.8860357,-0.479704231,NA,0.141595472718715,0,0,1,0,0,NA,0
"642",642,1,15,2.142408173,-1.238860011,439.6433937,-0.575573087,NA,0.141595472718715,0,0,1,0,0,NA,0
"643",643,0,12,1.848896464,-1.768132925,406.6301383,-1.082560897,NA,-1.12387290323017,0,1,0,0,0,NA,0
"644",644,0,17,3.763502639,1.684368134,463.7683187,-0.205084696,NA,0.985241056684637,0,0,0,1,0,NA,1
"645",645,1,17,3.352571945,0.94336009,520.082273,0.659733951,NA,0.985241056684637,0,0,0,1,0,NA,1
"646",646,1,10,1.858534578,-1.750753164,400.1778558,-1.181649089,NA,-1.96751848719609,1,0,0,0,0,NA,0
"647",647,0,15,3.295034455,0.839605868,500.4791449,0.358687073,NA,0.141595472718715,0,0,1,0,0,NA,0
"648",648,0,17,3.035197378,0.371056676,572.3795879,1.462868333,NA,0.985241056684637,0,0,0,1,0,NA,1
"649",649,0,17,2.748834832,-0.145324916,481.1059265,0.061170638,NA,0.985241056684637,0,0,0,1,0,NA,1
"650",650,0,15,2.841129998,0.021105744,474.6842873,-0.037446927,NA,0.141595472718715,0,0,1,0,0,NA,0
"651",651,1,15,2.646860909,-0.329208881,468.310859,-0.135324478,NA,0.141595472718715,0,0,1,0,0,NA,0
"652",652,1,17,3.922553229,1.971175313,552.473658,1.157170892,NA,0.985241056684637,0,0,0,1,0,NA,1
"653",653,1,19,3.26927145,0.793148875,452.0150621,-0.385580182,NA,1.82888664065056,0,0,0,0,1,NA,1
"654",654,1,15,2.210993843,-1.115183353,518.5410375,0.636064708,NA,0.141595472718715,0,0,1,0,0,NA,0
"655",655,0,15,2.590471622,-0.430892587,460.4396499,-0.256203443,NA,0.141595472718715,0,0,1,0,0,NA,0
"656",656,0,19,4.143484422,2.36956811,572.0289248,1.457483411,NA,1.82888664065056,0,0,0,0,1,NA,1
"657",657,1,12,2.066956604,-1.374917626,573.6888986,1.482975841,NA,-1.12387290323017,0,1,0,0,0,NA,0
"658",658,1,17,3.970360583,2.057383299,555.1904788,1.198894024,NA,0.985241056684637,0,0,0,1,0,NA,1
"659",659,1,12,2.824923497,-0.008118528,466.7632904,-0.159090757,NA,-1.12387290323017,0,1,0,0,0,NA,0
"660",660,1,15,2.43078554,-0.718845069,606.0315619,1.979664803,NA,0.141595472718715,0,0,1,0,0,NA,0
"661",661,1,19,2.896374161,0.120724499,505.8237529,0.440764666,NA,1.82888664065056,0,0,0,0,1,NA,1
"662",662,1,12,2.250216835,-1.044454813,359.1033649,-1.81243372,NA,-1.12387290323017,0,1,0,0,0,NA,0
"663",663,0,17,3.587819895,1.367569327,528.7844699,0.793374538,NA,0.985241056684637,0,0,0,1,0,NA,1
"664",664,1,17,3.444258038,1.108692288,600.2926798,1.891532183,NA,0.985241056684637,0,0,0,1,0,NA,1
"665",665,0,17,2.663461597,-0.299273521,476.2542707,-0.013336652,NA,0.985241056684637,0,0,0,1,0,NA,1
"666",666,0,12,2.637128878,-0.346758068,451.4244673,-0.394650191,NA,-1.12387290323017,0,1,0,0,0,NA,0
"667",667,1,12,3.248093724,0.754960179,565.8115515,1.362002134,NA,-1.12387290323017,0,1,0,0,0,NA,0
"668",668,1,17,3.463663471,1.143685341,526.3954847,0.756686807,NA,0.985241056684637,0,0,0,1,0,NA,1
"669",669,0,17,2.720540132,-0.196347341,554.4979619,1.188259125,NA,0.985241056684637,0,0,0,1,0,NA,1
"670",670,0,12,2.715992381,-0.204547763,455.9061992,-0.325824022,NA,-1.12387290323017,0,1,0,0,0,NA,0
"671",671,1,15,2.957009618,0.230064765,410.936251,-1.016431451,NA,0.141595472718715,0,0,1,0,0,NA,0
"672",672,1,12,2.602922528,-0.40844053,379.1472226,-1.504618526,NA,-1.12387290323017,0,1,0,0,0,NA,0
"673",673,0,19,3.583882454,1.36046946,540.2273912,0.969104707,NA,1.82888664065056,0,0,0,0,1,NA,1
"674",674,1,15,3.545024547,1.290399194,519.3524748,0.648526371,NA,0.141595472718715,0,0,1,0,0,NA,0
"675",675,0,17,3.169158036,0.612620056,354.9924016,-1.875566125,NA,0.985241056684637,0,0,0,1,0,NA,1
"676",676,1,17,3.360502162,0.957660317,520.5329438,0.666655123,NA,0.985241056684637,0,0,0,1,0,NA,1
"677",677,1,17,3.18698308,0.644763112,510.6720529,0.515220404,NA,0.985241056684637,0,0,0,1,0,NA,1
"678",678,0,15,2.578545648,-0.452397972,609.7619131,2.036952019,NA,0.141595472718715,0,0,1,0,0,NA,0
"679",679,0,12,1.771992725,-1.906809211,402.259782,-1.149676561,NA,-1.12387290323017,0,1,0,0,0,NA,0
"680",680,0,19,3.021598096,0.346533656,508.2734129,0.478384078,NA,1.82888664065056,0,0,0,0,1,NA,1
"681",681,0,17,2.913931894,0.152385175,415.4881956,-0.946526885,NA,0.985241056684637,0,0,0,1,0,NA,1
"682",682,1,17,3.264328386,0.784235597,515.0675003,0.582721651,NA,0.985241056684637,0,0,0,1,0,NA,1
"683",683,0,10,2.014645069,-1.469247818,479.3827735,0.03470815,NA,-1.96751848719609,1,0,0,0,0,NA,0
"684",684,0,15,2.771950936,-0.103640944,470.7529216,-0.097821273,NA,0.141595472718715,0,0,1,0,0,NA,0
"685",685,1,12,2.388148417,-0.795730591,366.9418565,-1.692057133,NA,-1.12387290323017,0,1,0,0,0,NA,0
"686",686,0,15,2.24431961,-1.055088639,365.7682477,-1.710080504,NA,0.141595472718715,0,0,1,0,0,NA,0
"687",687,0,12,2.038703081,-1.42586565,492.4166148,0.234870076,NA,-1.12387290323017,0,1,0,0,0,NA,0
"688",688,1,12,2.903726151,0.13398172,471.2415476,-0.090317532,NA,-1.12387290323017,0,1,0,0,0,NA,0
"689",689,0,15,2.985088294,0.280697674,557.8652739,1.239971161,NA,0.141595472718715,0,0,1,0,0,NA,0
"690",690,1,15,3.532340722,1.267526984,518.6316585,0.637456596,NA,0.141595472718715,0,0,1,0,0,NA,0
"691",691,0,10,1.580542696,-2.252040148,379.7132361,-1.495926261,NA,-1.96751848719609,1,0,0,0,0,NA,0
"692",692,0,15,2.572194977,-0.463849485,459.4010265,-0.272153407,NA,0.141595472718715,0,0,1,0,0,NA,0
